Date,Stock,Market,Open,High,Low,Close,Volume,Daily_Return_%,Cumulative_Return_%,MA_7,MA_30,MA7_Signal,Trend,Volatility_Ann_%,Daily_Range_%,Volume_Change_%,Extracted_At
2026-02-13,HINDUNILVR.NS,India NSE,2400.0,2400.0,2300.3,2305.2,2791519,-4.3366,-4.507,2406.4285,2386.2167,Below,Downtrend,37.0474,4.3342,-40.0468,2026-05-07 23:23:40
2026-02-16,HINDUNILVR.NS,India NSE,2308.1001,2327.0,2288.1001,2319.0,2036833,0.5986,-3.9354,2401.3714,2385.25,Below,Downtrend,37.3906,1.7001,-27.035,2026-05-07 23:23:40
2026-02-17,HINDUNILVR.NS,India NSE,2309.3,2326.0,2303.3999,2312.3,1233244,-0.2889,-4.2129,2385.3857,2382.8567,Below,Downtrend,30.2719,0.9812,-39.4529,2026-05-07 23:23:40
2026-02-18,HINDUNILVR.NS,India NSE,2312.6001,2328.8999,2306.0,2323.5,830787,0.4844,-3.749,2369.4571,2379.4833,Below,Downtrend,30.3322,0.9931,-32.634,2026-05-07 23:23:40
2026-02-19,HINDUNILVR.NS,India NSE,2336.0,2337.3999,2275.6001,2279.3,940180,-1.9023,-5.5799,2344.5571,2375.48,Below,Downtrend,29.3085,2.7158,13.1674,2026-05-07 23:23:40
2026-02-20,HINDUNILVR.NS,India NSE,2285.0,2331.2,2278.3,2314.5,1716316,1.5443,-4.1218,2323.3571,2373.0733,Below,Downtrend,32.3422,2.3219,82.5519,2026-05-07 23:23:40
2026-02-23,HINDUNILVR.NS,India NSE,2325.0,2350.0,2320.8,2345.3999,1300035,1.3351,-2.8418,2314.1714,2372.1667,Above,Downtrend,33.2537,1.2582,-24.2543,2026-05-07 23:23:40
2026-02-24,HINDUNILVR.NS,India NSE,2331.1001,2372.0,2330.3,2358.6001,1544803,0.5628,-2.2949,2321.8,2370.58,Above,Downtrend,18.3315,1.7895,18.8278,2026-05-07 23:23:40
2026-02-25,HINDUNILVR.NS,India NSE,2368.8999,2380.0,2349.0,2374.8999,1158620,0.6911,-1.6197,2329.7857,2370.0933,Above,Uptrend,18.396,1.3197,-24.9989,2026-05-07 23:23:40
2026-02-26,HINDUNILVR.NS,India NSE,2378.0,2387.3,2355.2,2383.3,1470677,0.3537,-1.2717,2339.9286,2371.0867,Above,Uptrend,17.8598,1.3629,26.9335,2026-05-07 23:23:40
2026-02-27,HINDUNILVR.NS,India NSE,2369.3,2378.8999,2330.6001,2338.1001,3053227,-1.8965,-3.1442,2342.0143,2370.5733,Below,Downtrend,22.6684,2.0724,107.6069,2026-05-07 23:23:40
2026-03-02,HINDUNILVR.NS,India NSE,2303.0,2354.0,2290.2,2320.6001,2273224,-0.7485,-3.8691,2347.9143,2369.2467,Below,Downtrend,19.1803,2.7858,-25.5468,2026-05-07 23:23:40
2026-03-04,HINDUNILVR.NS,India NSE,2292.8999,2311.6001,2252.1001,2261.3,2648737,-2.5554,-6.3256,2340.3143,2364.16,Below,Downtrend,23.0596,2.642,16.519,2026-05-07 23:23:40
2026-03-05,HINDUNILVR.NS,India NSE,2275.5,2277.8,2228.3999,2255.0,1751288,-0.2786,-6.5866,2327.4,2360.0233,Below,Downtrend,20.0201,2.2168,-33.8821,2026-05-07 23:23:40
2026-03-06,HINDUNILVR.NS,India NSE,2245.1001,2250.0,2219.5,2225.7,1674258,-1.2993,-7.8003,2308.4143,2355.28,Below,Downtrend,18.7375,1.3742,-4.3985,2026-05-07 23:23:40
2026-03-09,HINDUNILVR.NS,India NSE,2199.0,2200.0,2170.3999,2194.6001,1512817,-1.3973,-9.0886,2282.6572,2348.7467,Below,Downtrend,15.5944,1.3638,-9.6425,2026-05-07 23:23:40
2026-03-10,HINDUNILVR.NS,India NSE,2224.0,2224.0,2175.0,2190.2,1084986,-0.2005,-9.2709,2255.0715,2341.4367,Below,Downtrend,13.6292,2.2529,-28.2804,2026-05-07 23:23:40
2026-03-11,HINDUNILVR.NS,India NSE,2190.2,2195.0,2156.0,2161.3999,1313256,-1.315,-10.464,2229.8286,2333.4533,Below,Downtrend,12.796,1.8089,21.039,2026-05-07 23:23:40
2026-03-12,HINDUNILVR.NS,India NSE,2165.1001,2165.1001,2109.3,2136.8999,1791973,-1.1335,-11.4789,2203.5857,2325.4033,Below,Downtrend,12.5407,2.6454,36.4527,2026-05-07 23:23:40
2026-03-13,HINDUNILVR.NS,India NSE,2136.0,2191.8999,2120.3,2160.0,2298875,1.081,-10.522,2189.1143,2318.9833,Below,Downtrend,14.4804,3.3769,28.2874,2026-05-07 23:23:40
2026-03-16,HINDUNILVR.NS,India NSE,2169.6001,2186.7,2154.0,2175.7,1981511,0.7268,-9.8716,2177.7857,2312.4067,Below,Downtrend,16.6542,1.5181,-13.8052,2026-05-07 23:23:40
2026-03-17,HINDUNILVR.NS,India NSE,2172.8,2184.8,2145.5,2158.2,1705956,-0.8043,-10.5965,2168.1428,2305.77,Below,Downtrend,15.9113,1.8317,-13.9063,2026-05-07 23:23:40
2026-03-18,HINDUNILVR.NS,India NSE,2165.0,2175.0,2129.7,2135.3,2441148,-1.0611,-11.5452,2159.6714,2297.9933,Below,Downtrend,15.1675,2.1271,43.0956,2026-05-07 23:23:40
2026-03-19,HINDUNILVR.NS,India NSE,2112.0,2133.6001,2070.1001,2077.3,2098905,-2.7162,-13.9478,2143.5428,2288.2033,Below,Downtrend,20.4587,3.0675,-14.0198,2026-05-07 23:23:40
2026-03-20,HINDUNILVR.NS,India NSE,2099.7,2099.8,2069.0,2082.7,2429744,0.2599,-13.7241,2132.3,2279.1467,Below,Downtrend,20.7987,1.4886,15.7625,2026-05-07 23:23:40
2026-03-23,HINDUNILVR.NS,India NSE,2062.3,2097.0,2033.3,2052.2,2599535,-1.4644,-14.9876,2120.2,2266.7467,Below,Downtrend,21.2968,3.1328,6.988,2026-05-07 23:23:40
2026-03-24,HINDUNILVR.NS,India NSE,2070.0,2115.0,2066.0,2085.0,1702418,1.5983,-13.6288,2109.4857,2255.08,Below,Downtrend,23.1269,2.3717,-34.5107,2026-05-07 23:23:40
2026-03-25,HINDUNILVR.NS,India NSE,2098.0,2154.7,2086.0,2134.8,2069217,2.3885,-11.5659,2103.6429,2244.4533,Above,Downtrend,28.3675,3.2934,21.5458,2026-05-07 23:23:40
2026-03-27,HINDUNILVR.NS,India NSE,2123.3,2127.0,2069.5,2074.3999,2789151,-2.8293,-14.0679,2091.6714,2231.5033,Below,Downtrend,32.333,2.7784,34.7926,2026-05-07 23:23:40
2026-03-30,HINDUNILVR.NS,India NSE,2064.0,2082.3999,2046.2,2055.2,2482193,-0.9256,-14.8633,2080.2286,2219.6867,Below,Downtrend,32.2526,1.7691,-11.0054,2026-05-07 23:23:40
2026-04-01,HINDUNILVR.NS,India NSE,2119.8999,2119.8999,2052.0,2064.7,2028470,0.4622,-14.4698,2078.4285,2211.67,Below,Downtrend,28.6253,3.309,-18.2791,2026-05-07 23:23:40
2026-04-02,HINDUNILVR.NS,India NSE,2055.0,2069.8999,2022.5,2065.3,1431905,0.0291,-14.4449,2075.9428,2203.2133,Below,Downtrend,28.546,2.3436,-29.4096,2026-05-07 23:23:40
2026-04-06,HINDUNILVR.NS,India NSE,2065.3,2092.8,2041.9,2084.8,1661298,0.9442,-13.6371,2080.6,2195.63,Above,Downtrend,27.3652,2.4928,16.0201,2026-05-07 23:23:40
2026-04-07,HINDUNILVR.NS,India NSE,2064.7,2119.5,2050.8,2110.6001,2709707,1.2375,-12.5683,2084.2571,2188.5333,Above,Downtrend,26.6894,3.3499,63.1078,2026-05-07 23:23:40
2026-04-08,HINDUNILVR.NS,India NSE,2130.0,2192.8,2130.0,2145.6001,3794437,1.6583,-11.1185,2085.8,2184.0767,Above,Downtrend,24.4227,2.9484,40.0313,2026-05-07 23:23:40
2026-04-09,HINDUNILVR.NS,India NSE,2145.5,2162.8999,2115.0,2133.2,2506245,-0.5779,-11.6321,2094.2,2178.0333,Above,Downtrend,15.1096,2.2648,-33.9495,2026-05-07 23:23:40
2026-04-10,HINDUNILVR.NS,India NSE,2133.2,2170.0,2121.3999,2155.3,2144484,1.036,-10.7167,2108.5,2171.6967,Above,Downtrend,12.1552,2.2909,-14.4344,2026-05-07 23:23:40
2026-04-13,HINDUNILVR.NS,India NSE,2131.0,2140.7,2113.5,2127.2,1994541,-1.3038,-11.8807,2117.4286,2163.9833,Above,Downtrend,17.1158,1.287,-6.992,2026-05-07 23:23:40
2026-04-15,HINDUNILVR.NS,India NSE,2140.8999,2168.0,2140.8999,2157.6001,1552971,1.4291,-10.6214,2130.6143,2156.74,Above,Uptrend,17.7803,1.2658,-22.1389,2026-05-07 23:23:40
2026-04-16,HINDUNILVR.NS,India NSE,2158.0,2163.7,2129.1001,2139.1001,1845734,-0.8574,-11.3877,2138.3715,2148.6,Above,Downtrend,19.6401,1.6251,18.8518,2026-05-07 23:23:40
2026-04-17,HINDUNILVR.NS,India NSE,2142.0,2245.0,2133.0,2240.8,4882697,4.7543,-7.1748,2156.9715,2145.3567,Above,Uptrend,32.9532,5.2508,164.5396,2026-05-07 23:23:40
2026-04-20,HINDUNILVR.NS,India NSE,2240.8,2253.3999,2223.2,2231.5,1460822,-0.415,-7.5601,2169.2429,2142.3867,Above,Uptrend,33.2353,1.3584,-70.0817,2026-05-07 23:23:40
2026-04-21,HINDUNILVR.NS,India NSE,2238.7,2335.7,2227.2,2310.7,3217281,3.5492,-4.2792,2194.6,2144.0333,Above,Uptrend,36.2779,4.8716,120.2377,2026-05-07 23:23:40
2026-04-22,HINDUNILVR.NS,India NSE,2310.3999,2408.0,2310.3999,2368.8,5558325,2.5144,-1.8724,2225.1,2147.8267,Above,Uptrend,37.1226,4.2244,72.7647,2026-05-07 23:23:40
2026-04-23,HINDUNILVR.NS,India NSE,2336.0,2400.0,2336.0,2366.3999,2063531,-0.1013,-1.9718,2259.2714,2152.5167,Above,Uptrend,34.0427,2.7397,-62.8749,2026-05-07 23:23:40
2026-04-24,HINDUNILVR.NS,India NSE,2388.6001,2388.6001,2299.0,2327.3,1676706,-1.6523,-3.5915,2283.5143,2156.94,Above,Uptrend,39.152,3.8974,-18.7458,2026-05-07 23:23:40
2026-04-27,HINDUNILVR.NS,India NSE,2334.8999,2362.8,2325.0,2328.3,1099681,0.043,-3.5501,2310.5429,2161.5433,Above,Uptrend,37.5902,1.6258,-34.4142,2026-05-07 23:23:40
2026-04-28,HINDUNILVR.NS,India NSE,2321.0,2334.3999,2281.1001,2289.5,1629120,-1.6665,-5.1574,2317.5,2165.8133,Below,Uptrend,31.6651,2.3366,48.1448,2026-05-07 23:23:40
2026-04-29,HINDUNILVR.NS,India NSE,2305.0,2349.7,2291.0,2314.3999,1778765,1.0876,-4.1259,2329.3428,2171.73,Below,Uptrend,31.4741,2.5622,9.1856,2026-05-07 23:23:40
2026-04-30,HINDUNILVR.NS,India NSE,2312.0,2368.8,2211.6001,2250.8999,4434979,-2.7437,-6.7564,2320.8,2174.76,Below,Uptrend,28.7249,7.108,149.3291,2026-05-07 23:23:40
2026-05-01,HINDUNILVR.NS,India NSE,2250.8999,2250.8999,2250.8999,2250.8999,0,0.0,-6.7564,2303.9571,2177.2667,Below,Uptrend,21.1106,0.0,-100.0,2026-05-07 23:23:40
2026-05-04,HINDUNILVR.NS,India NSE,2268.8,2365.8,2268.8,2309.3,2554255,2.5945,-4.3372,2295.8,2182.3033,Above,Uptrend,29.1062,4.2754,inf,2026-05-07 23:23:40
2026-05-05,HINDUNILVR.NS,India NSE,2301.5,2335.3999,2288.1001,2327.3999,1741424,0.7838,-3.5874,2295.8142,2188.7067,Above,Uptrend,28.1253,2.0672,-31.8226,2026-05-07 23:23:40
2026-05-06,HINDUNILVR.NS,India NSE,2330.0,2339.3999,2288.3,2317.1001,1196175,-0.4425,-4.0141,2294.2143,2196.7,Above,Uptrend,28.2549,2.2331,-31.3105,2026-05-07 23:23:40
2026-05-07,HINDUNILVR.NS,India NSE,2310.0,2327.8999,2268.1001,2272.2,1858381,-1.9378,-5.8741,2291.7428,2203.0167,Below,Uptrend,28.9432,2.6366,55.3603,2026-05-07 23:23:40
2025-11-07,ICICIBANK.NS,India NSE,1320.4,1344.3,1318.6,1343.0,7719245,,0.0,1343.0,1343.0,Below,Downtrend,,1.949,,2026-05-07 23:23:26
2025-11-10,ICICIBANK.NS,India NSE,1342.9,1349.6,1341.0,1348.0,8542340,0.3723,0.3723,1345.5,1345.5,Above,Uptrend,,0.6413,10.6629,2026-05-07 23:23:26
2025-11-11,ICICIBANK.NS,India NSE,1349.0,1360.4,1346.2,1358.3,8305184,0.7641,1.1392,1349.7667,1349.7667,Above,Uptrend,4.3979,1.0548,-2.7762,2026-05-07 23:23:26
2025-11-12,ICICIBANK.NS,India NSE,1370.0,1370.0,1355.4,1358.9,9736761,0.0442,1.1839,1352.05,1352.05,Above,Uptrend,5.7217,1.0772,17.2371,2026-05-07 23:23:26
2025-11-13,ICICIBANK.NS,India NSE,1358.9,1390.4,1358.5,1385.9,18296626,1.9869,3.1943,1358.82,1358.82,Above,Uptrend,13.4823,2.3482,87.9129,2026-05-07 23:23:26
2025-11-14,ICICIBANK.NS,India NSE,1374.0,1381.2,1363.2,1373.0,9694498,-0.9308,2.2338,1361.1833,1361.1833,Above,Uptrend,16.9085,1.3204,-47.0148,2026-05-07 23:23:26
2025-11-17,ICICIBANK.NS,India NSE,1375.1,1382.5,1373.6,1379.0,7660717,0.437,2.6806,1363.7286,1363.7286,Above,Uptrend,15.1236,0.6479,-20.9787,2026-05-07 23:23:26
2025-11-18,ICICIBANK.NS,India NSE,1380.2,1382.8,1369.1,1373.4,9529560,-0.4061,2.2636,1368.0714,1364.9375,Above,Uptrend,14.7213,1.0007,24.3951,2026-05-07 23:23:26
2025-11-19,ICICIBANK.NS,India NSE,1373.5,1384.0,1371.6,1383.1,10393918,0.7063,2.9859,1373.0857,1366.9556,Above,Uptrend,14.9026,0.9041,9.0703,2026-05-07 23:23:26
2025-11-20,ICICIBANK.NS,India NSE,1380.1,1388.3,1375.4,1383.0,10131863,-0.0072,2.9784,1376.6143,1368.56,Above,Uptrend,14.7675,0.9379,-2.5212,2026-05-07 23:23:26
2025-11-21,ICICIBANK.NS,India NSE,1373.0,1376.0,1364.6,1369.5,11483595,-0.9761,1.9732,1378.1286,1368.6455,Below,Uptrend,16.5583,0.8354,13.3414,2026-05-07 23:23:26
2025-11-24,ICICIBANK.NS,India NSE,1373.3,1377.0,1361.5,1368.4,15896003,-0.0803,1.8913,1375.6286,1368.625,Below,Downtrend,10.1535,1.1385,38.4236,2026-05-07 23:23:26
2025-11-25,ICICIBANK.NS,India NSE,1365.0,1376.9,1354.3,1357.8,12235000,-0.7746,1.102,1373.4572,1367.7923,Below,Downtrend,9.7014,1.6688,-23.031,2026-05-07 23:23:26
2025-11-26,ICICIBANK.NS,India NSE,1360.0,1377.0,1359.9,1375.0,9659004,1.2668,2.3827,1372.8857,1368.3072,Above,Uptrend,12.662,1.2574,-21.0543,2026-05-07 23:23:26
2025-11-27,ICICIBANK.NS,India NSE,1379.0,1394.0,1375.7,1392.2,15158741,1.2509,3.6634,1375.5714,1369.9,Above,Uptrend,14.4236,1.3302,56.939,2026-05-07 23:23:26
2025-11-28,ICICIBANK.NS,India NSE,1392.0,1398.5,1385.6,1388.8,7683986,-0.2442,3.4103,1376.3857,1371.0813,Above,Uptrend,14.1414,0.931,-49.3099,2026-05-07 23:23:26
2025-12-01,ICICIBANK.NS,India NSE,1394.0,1400.0,1385.4,1390.1,8867593,0.0936,3.5071,1377.4,1372.2,Above,Uptrend,14.1336,1.0538,15.4036,2026-05-07 23:23:26
2025-12-02,ICICIBANK.NS,India NSE,1381.8,1381.8,1370.6,1373.0,12126396,-1.2301,2.2338,1377.9,1372.2445,Below,Uptrend,14.9846,0.8172,36.7496,2026-05-07 23:23:26
2025-12-03,ICICIBANK.NS,India NSE,1367.0,1394.2,1367.0,1391.5,7955933,1.3474,3.6113,1381.2,1373.2579,Above,Uptrend,16.8362,1.9898,-34.3916,2026-05-07 23:23:26
2025-12-04,ICICIBANK.NS,India NSE,1387.0,1391.6,1379.9,1386.7,7373909,-0.345,3.2539,1385.3286,1373.93,Above,Uptrend,15.9164,0.8479,-7.3156,2026-05-07 23:23:26
2025-12-05,ICICIBANK.NS,India NSE,1381.0,1395.3,1381.0,1392.5,4942638,0.4183,3.6858,1387.8286,1374.8143,Above,Uptrend,14.5171,1.0355,-32.9713,2026-05-07 23:23:26
2025-12-08,ICICIBANK.NS,India NSE,1387.0,1394.9,1383.3,1389.6,7826227,-0.2083,3.4698,1387.4571,1375.4864,Above,Uptrend,12.5171,0.8386,58.3411,2026-05-07 23:23:26
2025-12-09,ICICIBANK.NS,India NSE,1379.9,1384.3,1373.4,1375.2,10492030,-1.0363,2.3976,1385.5143,1375.4739,Below,Downtrend,13.9252,0.7937,34.0624,2026-05-07 23:23:26
2025-12-10,ICICIBANK.NS,India NSE,1377.9,1379.4,1357.9,1363.6,8725381,-0.8435,1.5339,1381.7286,1374.9792,Below,Downtrend,14.3999,1.5833,-16.838,2026-05-07 23:23:26
2025-12-11,ICICIBANK.NS,India NSE,1363.7,1366.6,1352.8,1360.0,6734750,-0.264,1.2658,1379.8714,1374.38,Below,Downtrend,12.7721,1.0201,-22.8143,2026-05-07 23:23:26
2025-12-12,ICICIBANK.NS,India NSE,1368.0,1370.7,1363.3,1366.0,3890885,0.4412,1.7126,1376.2286,1374.0577,Below,Downtrend,8.944,0.5428,-42.2267,2026-05-07 23:23:26
2025-12-15,ICICIBANK.NS,India NSE,1356.1,1370.0,1356.1,1365.2,5342530,-0.0586,1.653,1373.1571,1373.7296,Below,Downtrend,8.998,1.025,37.3089,2026-05-07 23:23:26
2025-12-16,ICICIBANK.NS,India NSE,1364.0,1368.7,1355.5,1366.0,12359741,0.0586,1.7126,1369.3714,1373.4536,Below,Downtrend,8.1419,0.9738,131.3462,2026-05-07 23:23:26
2025-12-17,ICICIBANK.NS,India NSE,1365.0,1365.0,1343.1,1352.4,9440391,-0.9956,0.6999,1364.0571,1372.7276,Below,Downtrend,9.1829,1.6306,-23.6198,2026-05-07 23:23:26
2025-12-18,ICICIBANK.NS,India NSE,1346.3,1369.5,1345.5,1356.8,7314573,0.3253,1.0276,1361.4286,1372.1967,Below,Downtrend,8.754,1.7837,-22.5183,2026-05-07 23:23:26
2025-12-19,ICICIBANK.NS,India NSE,1354.0,1360.4,1350.8,1354.1,14318512,-0.199,0.8265,1360.0714,1372.5667,Below,Downtrend,7.5005,0.7107,95.7532,2026-05-07 23:23:26
2025-12-22,ICICIBANK.NS,India NSE,1358.0,1371.3,1354.8,1368.5,9375294,1.0634,1.8987,1361.2857,1373.25,Above,Downtrend,10.0638,1.2179,-34.5233,2026-05-07 23:23:26
2025-12-23,ICICIBANK.NS,India NSE,1361.1,1365.0,1357.0,1363.0,9105467,-0.4019,1.4892,1360.8571,1373.4067,Above,Downtrend,10.1021,0.5895,-2.8781,2026-05-07 23:23:26
2025-12-24,ICICIBANK.NS,India NSE,1363.8,1368.2,1357.6,1359.8,8955140,-0.2348,1.2509,1360.0857,1373.4367,Below,Downtrend,10.1783,0.7808,-1.651,2026-05-07 23:23:26
2025-12-26,ICICIBANK.NS,India NSE,1356.5,1362.0,1348.5,1350.4,2812144,-0.6913,0.551,1357.8572,1372.2533,Below,Downtrend,10.8026,1.0011,-68.5974,2026-05-07 23:23:26
2025-12-29,ICICIBANK.NS,India NSE,1352.1,1355.7,1341.5,1343.3,6057201,-0.5258,0.0223,1356.5572,1371.2633,Below,Downtrend,9.5782,1.0585,115.3944,2026-05-07 23:23:26
2025-12-30,ICICIBANK.NS,India NSE,1343.3,1347.1,1338.1,1342.5,18621277,-0.0596,-0.0372,1354.5143,1370.0467,Below,Downtrend,9.1372,0.6726,207.4238,2026-05-07 23:23:26
2025-12-31,ICICIBANK.NS,India NSE,1342.8,1350.0,1339.5,1342.9,6150634,0.0298,-0.0074,1352.9143,1369.03,Below,Downtrend,9.1885,0.7839,-66.9699,2026-05-07 23:23:26
2026-01-01,ICICIBANK.NS,India NSE,1343.9,1348.4,1336.0,1338.0,4179311,-0.3649,-0.3723,1348.5572,1367.5267,Below,Downtrend,4.0283,0.9281,-32.0507,2026-05-07 23:23:26
2026-01-02,ICICIBANK.NS,India NSE,1338.0,1356.9,1336.3,1355.4,8226205,1.3005,0.9233,1347.4715,1366.6067,Above,Downtrend,10.441,1.5416,96.8316,2026-05-07 23:23:26
2026-01-05,ICICIBANK.NS,India NSE,1354.2,1375.5,1352.6,1371.5,6920565,1.1878,2.1221,1349.1429,1366.6733,Above,Uptrend,12.7725,1.693,-15.8717,2026-05-07 23:23:26
2026-01-06,ICICIBANK.NS,India NSE,1372.0,1413.6,1366.0,1411.2,17260416,2.8946,5.0782,1357.8286,1368.1,Above,Uptrend,19.4964,3.4846,149.4076,2026-05-07 23:23:26
2026-01-07,ICICIBANK.NS,India NSE,1408.0,1429.9,1404.2,1427.7,15813795,1.1692,6.3068,1369.8857,1370.43,Above,Uptrend,17.8301,1.8302,-8.3811,2026-05-07 23:23:26
2026-01-08,ICICIBANK.NS,India NSE,1429.0,1442.2,1423.3,1435.0,14861699,0.5113,6.8503,1383.1,1372.43,Above,Uptrend,16.8702,1.3279,-6.0207,2026-05-07 23:23:26
2026-01-09,ICICIBANK.NS,India NSE,1427.1,1429.5,1401.5,1404.3,12555636,-2.1394,4.5644,1391.8714,1372.8333,Above,Uptrend,24.9741,1.9979,-15.5168,2026-05-07 23:23:26
2026-01-12,ICICIBANK.NS,India NSE,1399.9,1424.3,1391.7,1413.1,10923811,0.6266,5.2197,1402.6,1373.6433,Above,Uptrend,23.9679,2.3425,-12.9968,2026-05-07 23:23:26
2026-01-13,ICICIBANK.NS,India NSE,1420.0,1441.8,1411.1,1437.0,14295581,1.6913,6.9993,1414.2571,1375.2067,Above,Uptrend,24.4259,2.1756,30.8662,2026-05-07 23:23:26
2026-01-14,ICICIBANK.NS,India NSE,1425.6,1443.9,1414.9,1418.4,13832255,-1.2944,5.6143,1420.9571,1376.72,Below,Uptrend,27.3448,2.0496,-3.241,2026-05-07 23:23:26
2026-01-15,ICICIBANK.NS,India NSE,1418.4,1418.4,1418.4,1418.4,0,0.0,5.6143,1421.9857,1377.6167,Below,Uptrend,21.5804,0.0,-100.0,2026-05-07 23:23:26
2026-01-16,ICICIBANK.NS,India NSE,1417.9,1429.0,1400.2,1410.8,12530886,-0.5358,5.0484,1419.5714,1378.42,Below,Uptrend,20.3585,2.0569,inf,2026-05-07 23:23:26
2026-01-19,ICICIBANK.NS,India NSE,1399.9,1400.0,1360.0,1380.6,23302883,-2.1406,2.7997,1411.8,1378.0233,Below,Uptrend,22.7478,2.9412,85.9636,2026-05-07 23:23:26
2026-01-20,ICICIBANK.NS,India NSE,1374.7,1387.8,1371.5,1375.8,15012785,-0.3477,2.4423,1407.7286,1377.5633,Below,Downtrend,19.8137,1.1885,-35.5754,2026-05-07 23:23:26
2026-01-21,ICICIBANK.NS,India NSE,1367.5,1371.5,1339.5,1349.0,21766068,-1.948,0.4468,1398.5714,1376.69,Below,Downtrend,20.8298,2.389,44.9835,2026-05-07 23:23:26
2026-01-22,ICICIBANK.NS,India NSE,1355.1,1358.0,1338.0,1345.5,17179765,-0.2595,0.1862,1385.5,1376.0867,Below,Downtrend,13.6614,1.4948,-21.0709,2026-05-07 23:23:26
2026-01-23,ICICIBANK.NS,India NSE,1340.5,1355.2,1335.7,1343.4,14056524,-0.1561,0.0298,1374.7857,1375.5333,Below,Downtrend,14.0945,1.4599,-18.1798,2026-05-07 23:23:26
2026-01-27,ICICIBANK.NS,India NSE,1340.0,1369.1,1328.6,1361.4,25263634,1.3399,1.3701,1366.6429,1375.38,Below,Downtrend,18.7059,3.0483,79.7289,2026-05-07 23:23:26
2026-01-28,ICICIBANK.NS,India NSE,1362.6,1380.4,1362.6,1367.7,13242696,0.4628,1.8392,1360.4857,1375.4633,Above,Downtrend,19.7324,1.3063,-47.582,2026-05-07 23:23:26
2026-01-29,ICICIBANK.NS,India NSE,1359.0,1387.7,1354.4,1383.6,23118234,1.1625,3.0231,1360.9143,1376.05,Above,Uptrend,17.5804,2.4586,74.5735,2026-05-07 23:23:26
2026-01-30,ICICIBANK.NS,India NSE,1368.2,1381.9,1353.2,1355.0,24013717,-2.0671,0.8935,1357.9429,1376.1367,Below,Downtrend,21.7014,2.1209,3.8735,2026-05-07 23:23:26
2026-02-02,ICICIBANK.NS,India NSE,1329.9,1354.4,1329.1,1352.8,12800245,-0.1624,0.7297,1358.4857,1376.0033,Below,Downtrend,18.0266,1.9035,-46.6961,2026-05-07 23:23:26
2026-02-03,ICICIBANK.NS,India NSE,1412.0,1417.0,1373.4,1389.7,24896698,2.7277,3.4773,1364.8,1377.19,Above,Uptrend,23.8663,3.1746,94.5017,2026-05-07 23:23:26
2026-02-04,ICICIBANK.NS,India NSE,1387.0,1414.0,1386.9,1408.4,11080683,1.3456,4.8697,1374.0857,1378.52,Above,Uptrend,23.906,1.954,-55.4934,2026-05-07 23:23:26
2026-02-05,ICICIBANK.NS,India NSE,1414.0,1414.0,1393.2,1396.5,8982761,-0.8449,3.9836,1379.1,1379.6367,Above,Uptrend,24.9704,1.493,-18.9331,2026-05-07 23:23:26
2026-02-06,ICICIBANK.NS,India NSE,1396.7,1410.5,1394.7,1406.1,10851190,0.6874,4.6984,1384.5857,1381.18,Above,Uptrend,25.0399,1.1329,20.8002,2026-05-07 23:23:26
2026-02-09,ICICIBANK.NS,India NSE,1413.5,1414.0,1388.8,1396.3,7889742,-0.697,3.9687,1386.4,1382.71,Above,Uptrend,25.1686,1.8145,-27.2915,2026-05-07 23:23:26
2026-02-10,ICICIBANK.NS,India NSE,1401.0,1409.5,1395.5,1406.5,16497628,0.7305,4.7282,1393.7571,1384.8167,Above,Uptrend,19.9058,1.0032,109.1022,2026-05-07 23:23:26
2026-02-11,ICICIBANK.NS,India NSE,1407.4,1413.0,1400.4,1406.1,8551341,-0.0284,4.6984,1401.3714,1386.9367,Above,Uptrend,19.7225,0.8997,-48.1662,2026-05-07 23:23:26
2026-02-12,ICICIBANK.NS,India NSE,1406.1,1433.0,1405.3,1430.0,19646265,1.6997,6.478,1407.1286,1389.84,Above,Uptrend,15.4873,1.9711,129.7448,2026-05-07 23:23:26
2026-02-13,ICICIBANK.NS,India NSE,1425.3,1434.4,1410.7,1414.6,12228083,-1.0769,5.3313,1408.0143,1392.3933,Above,Uptrend,16.168,1.68,-37.7587,2026-05-07 23:23:26
2026-02-16,ICICIBANK.NS,India NSE,1404.0,1414.0,1400.5,1411.6,5000042,-0.2121,5.108,1410.1714,1394.2667,Above,Uptrend,15.0776,0.9639,-59.1102,2026-05-07 23:23:26
2026-02-17,ICICIBANK.NS,India NSE,1406.2,1413.6,1393.6,1407.5,11756187,-0.2904,4.8027,1410.3714,1395.4667,Below,Uptrend,14.7729,1.4351,135.1218,2026-05-07 23:23:26
2026-02-18,ICICIBANK.NS,India NSE,1410.1,1412.3,1398.9,1408.2,4758071,0.0497,4.8548,1412.0714,1395.3667,Below,Uptrend,13.9094,0.9579,-59.5271,2026-05-07 23:23:26
2026-02-19,ICICIBANK.NS,India NSE,1408.5,1412.3,1384.8,1388.8,14323091,-1.3776,3.4103,1409.5428,1394.07,Below,Downtrend,15.6897,1.9858,201.0273,2026-05-07 23:23:26
2026-02-20,ICICIBANK.NS,India NSE,1388.5,1403.7,1384.0,1394.5,10337877,0.4104,3.8347,1407.8857,1392.72,Below,Uptrend,16.0799,1.4234,-27.8237,2026-05-07 23:23:26
